2.0,-1.2028610249341811,2.458934179745321,1.2497713265142036,0.8461803686222449,1.0562682980139957
0.0,0.9208969213127416,0.40861582800638285,-0.7028030506278715,-0.688563481293647,-0.6688346831743107
1.0,0.9481098797935709,0.2205709024614359,-2.290284229403547,-0.07291316196452206,-0.375871471546786
1.0,-1.471495995452553,-0.6980813680902147,0.7285312102547223,-0.466667353444592,-0.19265144613401408
2.0,-1.6012412281539388,2.310899210326333,-0.7261772398704043,-0.646785318224178,3.7851103501871393
2.0,-1.3545985434241201,-0.0689449922353434,0.4068566614548699,-0.13329854862922327,3.169255255981611
2.0,-1.0337987980122025,-0.7604594910350114,-0.08241173491925599,1.8217981573340734,0.6444836678339968
1.0,0.3680896762259239,-0.45899702049351004,0.24921807133803886,-0.18596406799813675,-1.0423706218194286
0.0,-2.2479469374692638,-0.2269349306402395,0.8694590831502724,-0.32076675531580495,0.4136605150550435
0.0,-0.4823473525829196,-0.3243327954210405,0.7313355548186208,-0.5611484595926219,-1.0472594533248634
0.0,0.2929393099003542,-1.1669188336388852,-1.7583117480755401,-0.7620640677133196,0.8993571269988933
0.0,-0.3066921100959816,-1.4449474494798902,-1.1159753497415992,-0.4932898520486354,0.3761993089769295
0.0,-0.47720810146226955,0.3218927856836105,-1.2963205038363224,-0.10126194915300601,-0.7294513119510471
0.0,-0.9624237787704975,-0.28864425442703656,-1.0335818417086884,0.5539795856252675,0.1208626086629126
2.0,-0.8206555969962407,-0.09411037953273554,0.5163869700663777,-1.2466904947517718,1.0824720234561285
2.0,-0.10249334118605714,1.1054925307765133,-1.1944785318383047,-1.4762988141658075,-1.2631093942034106
1.0,-2.991284200620659,0.5732284898106107,-0.8903095527370193,-1.9964791378093338,-1.6886547267170777
2.0,-0.04689216653433066,1.2760230470408356,-0.39492400039604153,0.7799649045100528,2.898707058905829
0.0,0.6492954139325083,-0.41392335450284445,0.7502182703170254,0.9637280300890921,-0.9124929963217151
2.0,-0.7270277004437945,0.5508520382719526,-0.8041261203732588,-0.5406439437201565,0.0805689472067594
2.0,-0.10338274780454093,-0.022960535656574937,0.6397686300975186,0.6989609088420964,-0.9186665895828874
0.0,1.8593586013812018,-0.13584272836576952,0.663971909482996,-0.5033172414357547,0.01842701910786532
1.0,1.2838770926479601,-0.4311835915603345,0.14388840832839547,-0.5695763909623032,-0.4158128297895313
0.0,0.9145477455365894,0.29002069131741626,-1.3801765507975954,-1.1305227714410448,-0.047196658747463045
1.0,-0.7193948514398724,-0.5655334249289453,0.8548899370178087,-0.8464714771913031,-0.18661431063492095
0.0,0.4700222823898772,-0.39278286189839695,-0.6547244423051154,-0.5310466762687421,0.2797378774058966
0.0,-1.3932779833402145,-1.0083329215269934,1.155846058082004,0.6608386789966637,0.04422281586926327
0.0,-1.2533312434235533,-0.5364192669083194,0.055388005194354106,-0.3381390509862399,0.5461096650240505
1.0,0.8285663673864385,1.7404991571547892,-1.4373855609905097,0.4795368752617938,-0.49866794474280635
2.0,0.002279310276057897,-0.09993342622456028,0.8249461423421498,-1.3378079924640054,-0.932675253430603
2.0,-0.24236881379271355,-0.07616363447052182,1.3260994248038018,0.2722410351996688,0.8816482315762272
1.0,-0.7683193167965083,-0.6960090059053329,0.5765092518421362,2.321311218453312,1.1989960954103351
1.0,0.9954788290532918,-0.4479912317699474,-0.8544727357390745,-0.4318138707140021,-0.5307235769285674
1.0,-0.8710854172008731,-1.3048019550450254,1.4721568198938149,-0.8372360375607285,-0.44881826605957525
0.0,1.1318949438190238,0.29497240829807486,-0.0387976886010211,0.14709451898815618,0.4058191438594788
2.0,-0.3075438962231826,0.16959818878434116,0.6220132456036391,-0.10111458548565298,-1.0232288194372572
1.0,0.8724965765916394,-1.0055464626364965,0.6952971461031898,-0.4231836178124649,-0.5027569729650924
0.0,-0.7755685385040354,-0.7346477204278865,-0.8781733483980716,-0.6286035932360822,-0.5076895514962059
2.0,-0.6205266668508541,-0.9862291519405572,0.772335978410793,0.0011468601155654526,0.4470991508578974
1.0,0.3701040287713721,-0.7953604812579012,1.3126048118641374,-0.6261630442771573,0.39350935045260127
1.0,-0.17819278584641562,-0.39427006421897537,-1.8663898950433349,-0.06160279164492718,0.2735083417701482
2.0,0.7152023002070146,0.9790753053350102,-0.7044850625842902,0.3828780877904904,-0.2140667039839502
1.0,1.263914666176598,0.8586434639457302,1.1041731620715647,1.444427229306181,-0.7655900184113006
1.0,-1.0087661510056327,0.794222652282016,-0.10466836999975764,0.5290136793888447,0.6649359154387863
1.0,0.46352228339232576,-0.2302267902374696,-0.6638945609302974,-1.999586460324681,-0.04943379673705957
